Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Limite 1,Limite 2,Distancia Recorrida,Evidencia,Link,Foto de Evidencia,Display,Formato de Anuncio,No,Anunciante(s),Cat,Campaña,Industria
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_16,Panel de Pasillo,Digital,982,SUPERBOLETOS,Pagado,KEVIN KAARL,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_19,Panel de Pasillo,Digital,983,SUPERBOLETOS,Pagado,KEVIN KAARL,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_21,Panel de Pasillo,Digital,984,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_23,Panel de Pasillo,Impreso,985,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_28,Panel de Pasillo,Digital,986,SUPERBOLETOS,Pagado,KANY GARCIA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_30,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_30,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acf4987df-f863-4d64-a750-0d912ef0c3a8%5D%2Fanuncio_foto_30,Panel de Pasillo,Digital,987,SUPERBOLETOS,Pagado,KANY GARCIA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_2,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_2,Panel de Pasillo,Digital,988,SUPERBOLETOS,Pagado,LIT KILLAH,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_5,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_5,Banner,Impreso,989,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_6,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_6,Banner,Impreso,990,SUPERBOLETOS,Pagado,PISO 21,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_10,Banderola,Impreso,991,SUPERBOLETOS,Pagado,LUCHA LIBRE AAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_11,Banderola,Impreso,992,SUPERBOLETOS,Pagado,KANY GARCIA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_12,Banderola,Impreso,993,SUPERBOLETOS,Pagado,FOBIA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_14,Pantalla,Digital,994,SUPERBOLETOS,Pagado,LIT KILLAH,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_15,Banner,Impreso,995,SUPERBOLETOS,Pagado,FOBIA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_16,Banner,Impreso,996,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_18,Pantalla,Digital,997,SUPERBOLETOS,Pagado,LUX FIGHT 025,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_23,Banderola,Impreso,998,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_24,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_24,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_24,Banderola,Impreso,999,SUPERBOLETOS,Pagado,PISO 21,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_27,Banderola,Impreso,1000,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_29,Banderola,Impreso,1001,SUPERBOLETOS,Pagado,PISO 21,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_35,Banderola,Impreso,1002,SUPERBOLETOS,Pagado,LA FERIA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_37,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_37,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_37,Banderola,Impreso,1003,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_38,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_38,Banderola,Impreso,1004,SUPERBOLETOS,Pagado,LA FERIA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Nuevo León,Julio,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_39,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_39,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A72a448cc-8f34-453d-863f-fa10d85c0e80%5D%2Fanuncio_foto_39,Banderola,Impreso,1005,SUPERBOLETOS,Pagado,GUAYNAA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
